repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
brsloan/warewoolf,240..450,266,2025-09-11T21:40:59Z,package.json,14,9,"GHSA-p7v2-p9m8-qqg7,GHSA-7m48-wc93-9g85,GHSA-9h6g-pr28-7cqp,GHSA-p2jh-44qj-pf2v,GHSA-6r2x-8pq8-9489,GHSA-4943-9vgg-gr5r,GHSA-qqvq-6xgj-jw8g,GHSA-7x97-j373-85x5,GHSA-vmqv-hx8q-j7mg","CVE-2023-44402,CVE-2023-29198,CVE-2024-46993,CVE-2021-3163,CVE-2025-55305,CVE-2023-5217,CVE-2022-36077,CVE-2023-39956",6.1,"MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE",2
ember-template-lint/ember-template-lint,240..450,266,2025-08-15T15:40:42Z,package.json,49,2,"GHSA-67hx-6x53-jw92,GHSA-952p-6rrq-rcjv","CVE-2023-45133,CVE-2024-4067",,"CRITICAL,MODERATE",0
greggman/webgpu-utils,240..450,265,2025-09-22T22:10:10Z,package.json,22,0,,,,,0
meilisearch/mini-dashboard,240..450,265,2025-09-20T01:30:42Z,package.json,34,0,,,,,0
eslint/css,240..450,265,2025-09-24T06:41:40Z,package.json,22,0,,,,,0
sindresorhus/yocto-spinner,240..450,265,2025-09-24T15:55:31Z,package.json,6,0,,,,,0
bahmutov/cypress-split,240..450,265,2025-09-24T05:38:09Z,package.json,15,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58752,CVE-2025-58751",5.3,"LOW,LOW",0
cronitorio/cronitor-cli,240..450,265,2025-09-24T07:42:29Z,package.json,14,0,,,,,0
kessler/license-report,240..450,265,2025-09-18T17:40:31Z,package.json,41,3,"GHSA-35jh-r3h4-6jhm,GHSA-c2qf-rxjj-qqgw,GHSA-29mw-wpgm-hmr9","CVE-2021-23337,CVE-2022-25883,CVE-2020-28500","5.3,7.2,5.3","HIGH,MODERATE,HIGH,HIGH",0
rtCamp/wp-decoupled,240..450,265,2025-09-02T04:22:05Z,package.json,35,22,"GHSA-fmvm-x8mv-47mj,GHSA-7gfc-8cq8-jh5f,GHSA-g77x-44xx-532m,GHSA-xx4c-jj58-r7x6,GHSA-p3vf-v8qc-cwcr,GHSA-gx9m-whjm-85jf,GHSA-r8f7-9pfq-mjmv,GHSA-c59h-r6p8-q9wc,GHSA-hxcc-f52p-wc94,GHSA-r683-j2x4-v87g,GHSA-vxf5-wxwp-m7g9,GHSA-rv95-896h-c2vc,GHSA-g5qg-72qw-gw5v,GHSA-xv57-4mr9-wg8v,GHSA-qw6h-vgh9-j6wx,GHSA-vhxf-7vqr-mrjg,GHSA-9gr3-7897-pp7m,GHSA-25mp-g6fv-mqxx,GHSA-mmhx-hmjr-r674,GHSA-4342-x723-ch2f,GHSA-qpjv-v59x-3qc4,GHSA-qgmg-gppg-76g5","CVE-2024-48910,CVE-2020-7660,CVE-2025-55173,CVE-2024-29041,CVE-2022-23646,CVE-2024-43796,CVE-2024-47875,CVE-2025-32421,CVE-2022-0235,CVE-2025-57752,CVE-2025-26791,CVE-2021-43803,CVE-2024-51479,CVE-2021-37699,CVE-2024-45801,CVE-2021-39178,CVE-2025-57822,CVE-2023-46298,CVE-2024-47831,CVE-2021-3765,CVE-2020-24025","9.1,8.1,5.3,8.8,5.0,5.3","CRITICAL,HIGH,HIGH,MODERATE,MODERATE,HIGH,HIGH,MODERATE,LOW,MODERATE,HIGH,LOW,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,HIGH,MODERATE,LOW,MODERATE",1
fastify/fastify-mongodb,240..450,264,2025-09-21T21:56:07Z,package.json,8,1,GHSA-mg2h-6x62-wpwc,CVE-2025-32442,7.5,HIGH,0
keymetrics/pmx,240..450,264,2025-09-01T14:34:53Z,package.json,13,2,"GHSA-m7xq-9374-9rvx,GHSA-vg7j-7cwx-8wgw","CVE-2024-53900,CVE-2025-23061",,"HIGH,CRITICAL",2
GoogleChromeLabs/so-pwa,240..450,264,2025-09-12T03:42:52Z,package.json,37,10,"GHSA-7fh5-64p2-3v2j,GHSA-rv95-896h-c2vc,GHSA-gcx4-mw62-g8wm,GHSA-jr5f-v2jv-69x6,GHSA-qw6h-vgh9-j6wx,GHSA-4hjh-wcwx-xvwj,GHSA-wf5p-g6vw-rhxx,GHSA-cph5-m8f7-6c5x,GHSA-rcm2-22f3-pqv3","CVE-2025-58754,CVE-2024-47068,CVE-2021-3749,CVE-2024-29041,CVE-2025-27152,CVE-2024-43796,GO-2024-2808,CVE-2024-4128,CVE-2023-45857,CVE-2023-44270","7.5,5.0,6.1","LOW,HIGH,MODERATE,HIGH,HIGH,MODERATE,MODERATE,LOW,HIGH",1
mdn/todo-react,240..450,264,2025-09-22T21:04:26Z,package.json,11,0,,,,,0
elliotwaite/thumbnail-rating-bar-for-youtube,240..450,264,2025-09-22T23:32:40Z,package.json,0,0,,,,,0
sindresorhus/uint8array-extras,240..450,264,2025-09-22T14:35:32Z,package.json,4,0,,,,,0
fastify/fastify-express,240..450,264,2025-09-17T19:41:51Z,package.json,16,2,"GHSA-qwcr-r2fm-qrc7,GHSA-mg2h-6x62-wpwc","CVE-2024-45590,CVE-2025-32442","7.5,7.5","HIGH,HIGH",0
rithinch/event-driven-microservices-docker-example,240..450,264,2025-09-23T20:13:47Z,package.json,26,21,"GHSA-x2rg-q646-7m2v,GHSA-hpqj-7cj6-hfj8,GHSA-hjrf-2m68-5959,GHSA-f825-f98c-gj3g,GHSA-qwph-4952-7xr6,GHSA-8cf7-32gw-wr33,GHSA-m7xq-9374-9rvx,GHSA-4vrv-93c7-m92j,GHSA-8687-vv9j-hgph,GHSA-48ww-j4fc-435p,GHSA-hwqf-gcqm-7353,GHSA-jgmv-j7ww-jx2x,GHSA-9m93-w8w6-76hh,GHSA-h8hf-x3f4-xwgp,GHSA-6hwc-9h8r-3vmf,GHSA-4x6g-3cmx-w76r,GHSA-9h6g-pr28-7cqp,GHSA-vg7j-7cwx-8wgw,GHSA-593f-38f6-jp5m","GO-2025-3789,BIT-mongoose-2022-2564,CVE-2024-53900,BIT-mongoose-2023-3696,CVE-2022-24304,CVE-2020-7769,CVE-2025-6624,CVE-2023-3696,CVE-2019-17426,CVE-2022-23541,CVE-2022-40764,CVE-2025-32379,CVE-2025-8129,CVE-2022-23540,CVE-2025-25200,CVE-2022-2564,CVE-2022-24441,CVE-2025-23061,CVE-2022-22984,CVE-2022-23539,CVE-2021-23400","3.5,10.0,3.5,6.3,5.9","CRITICAL,MODERATE,LOW,HIGH,CRITICAL,CRITICAL,HIGH,CRITICAL,CRITICAL,MODERATE,LOW,CRITICAL,MODERATE,MODERATE,CRITICAL,HIGH,CRITICAL,CRITICAL,HIGH,CRITICAL,HIGH,HIGH,MODERATE,LOW,HIGH,MODERATE,MODERATE",3
polcak/jsrestrictor,240..450,263,2025-08-20T13:08:53Z,package.json,5,0,,,,,0
WasiqB/multiple-cucumber-html-reporter,240..450,263,2025-09-17T11:53:46Z,package.json,17,0,,,,,0
Azure/azure-iot-sdk-node,240..450,264,2025-08-17T19:32:03Z,package.json,88,5,"GHSA-4gmj-3p3h-gm8h,GHSA-m5vv-6r4h-3vj9,GHSA-6fc8-4gx4-v693,GHSA-3h5v-q93c-6h6q","CVE-2024-37890,CVE-2021-32640,GO-2024-2918,CVE-2024-27088,CVE-2024-35255","0.0,5.3","LOW,MODERATE,MODERATE,HIGH",0
GoogleChromeLabs/adaptive-loading,240..450,264,2025-09-14T14:02:54Z,package.json,137,29,"GHSA-394c-5j6w-4xmx,GHSA-fhg7-m89q-25r3,GHSA-phwq-j96m-2c2q,GHSA-662x-fhqg-9p8v,GHSA-8mmm-9v2q-x3f9,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-wf5p-g6vw-rhxx,GHSA-r8f7-9pfq-mjmv,GHSA-5q6m-3h65-w53x,GHSA-4v9v-hfq4-rm2v,GHSA-c59h-r6p8-q9wc,GHSA-fq77-7p7r-83rj,GHSA-78cj-fxph-m83p,GHSA-p8p7-x288-28g6,GHSA-vxf5-wxwp-m7g9,GHSA-9v62-24cr-58cx,GHSA-rv95-896h-c2vc,GHSA-g5qg-72qw-gw5v,GHSA-xv57-4mr9-wg8v,GHSA-9jgg-88mc-972h,GHSA-qw6h-vgh9-j6wx,GHSA-c2qf-rxjj-qqgw,GHSA-25mp-g6fv-mqxx,GHSA-ghr5-ch3p-vcr6,GHSA-cph5-m8f7-6c5x,GHSA-4342-x723-ch2f,GHSA-4w2v-q235-vp99,GHSA-qpjv-v59x-3qc4","CVE-2025-30359,CVE-2025-55173,CVE-2021-24033,CVE-2021-3749,CVE-2022-29078,CVE-2024-29041,CVE-2024-33883,CVE-2024-43796,CVE-2020-28168,CVE-2025-27152,CVE-2025-32421,CVE-2023-28155,CVE-2020-5284,CVE-2025-57752,CVE-2020-7793,CVE-2021-43803,CVE-2025-58754,CVE-2021-37699,CVE-2025-57822,CVE-2022-25927,CVE-2023-46298,CVE-2021-27292,CVE-2022-37611,CVE-2023-45857,CVE-2020-24025,CVE-2025-30360,CVE-2022-25883,CVE-2020-7733","5.3,5.3,7.5,5.0,7.5,6.1,5.6","MODERATE,MODERATE,HIGH,LOW,LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,CRITICAL,MODERATE,HIGH,HIGH,HIGH,HIGH,MODERATE,LOW,MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE,MODERATE,CRITICAL",7
pnpm/pnpm.io,240..450,265,2025-09-24T21:59:58Z,package.json,350,53,"GHSA-phwq-j96m-2c2q,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-j7qv-pgf6-hvh4,GHSA-29mw-wpgm-hmr9,GHSA-h6gj-6jjq-h8g9,GHSA-8hfj-j24r-96c4,GHSA-p6mc-m468-83gw,GHSA-56x4-j7p9-fcf9,GHSA-jf85-cpcp-j695,GHSA-5j4c-8p2g-v4jx,GHSA-446m-mv8f-q348,GHSA-gr4j-r575-g665,GHSA-gqgv-6jq5-jjj9,GHSA-hpcf-8vf9-q4gj,GHSA-rv95-896h-c2vc,GHSA-xmc8-cjfr-phx3,GHSA-wc69-rhjr-hc9g,GHSA-qw6h-vgh9-j6wx,GHSA-qcg2-h349-vwm3,GHSA-x5rq-j2xg-h7qm,GHSA-v78c-4p63-2j6c,GHSA-ghr5-ch3p-vcr6,GHSA-3xgq-45jj-v275,GHSA-g3ch-rx76-35fx,GHSA-4w2v-q235-vp99,GHSA-c7qv-q95q-8v27,GHSA-fvqr-27wr-82fm,GHSA-gpqq-952q-5327,GHSA-4vvj-4cpr-p986,GHSA-8j65-4pcq-xq95,GHSA-8225-6cvr-8pqp,GHSA-wf5p-g6vw-rhxx,GHSA-fq5x-7292-2p5r,GHSA-7x7c-qm48-pq9c,GHSA-wr3j-pwj9-hqq6,GHSA-rmxg-73gg-4p98,GHSA-mvjj-gqq2-p4hw,GHSA-4xc9-xhrj-v574,GHSA-rc3x-jf5g-xvc5,GHSA-9gj3-hwp5-pmwc,GHSA-c2qf-rxjj-qqgw,GHSA-w5hq-hm5m-4548,GHSA-jpcq-cgw6-v4j6,GHSA-cph5-m8f7-6c5x,GHSA-42xw-2xvc-qx8m,GHSA-hrpp-h998-j3pp,GHSA-35jh-r3h4-6jhm,GHSA-pgr8-jg6h-8gw6,GHSA-gxr4-xjj5-5px2,GHSA-6c3j-c64m-qhgq","CVE-2019-10744,CVE-2021-3749,CVE-2018-3721,CVE-2024-43796,CVE-2022-24785,CVE-2021-41183,BIT-drupal-2021-41183,CVE-2020-28168,CVE-2018-6341,CVE-2020-8203,CVE-2022-31160,CVE-2017-1000048,CVE-2021-29489,CVE-2024-57556,BIT-drupal-2020-11023,CVE-2019-1010266,CVE-2020-11023,CVE-2024-43788,CVE-2020-28500,CVE-2025-58754,CVE-2021-41182,CVE-2022-24999,CVE-2022-0437,CVE-2015-9251,CVE-2021-31712,CVE-2018-20801,CVE-2021-41184,CVE-2017-16129,CVE-2022-31129,CVE-2025-3191,CVE-2022-29078,CVE-2024-29041,CVE-2024-33883,CVE-2021-23337,BIT-drupal-2021-41184,CVE-2025-27152,CVE-2024-29180,CVE-2017-18214,CVE-2024-6783,CVE-2024-21536,CVE-2024-9506,CVE-2019-11358,CVE-2023-29827,BIT-drupal-2020-11022,CVE-2018-16487,CVE-2024-21538,CVE-2016-7103,CVE-2021-23495,CVE-2020-11022,CVE-2023-45857,BIT-drupal-2021-41182,CVE-2022-25883,CVE-2019-10742","7.5,6.9,5.0,7.2,5.0,6.4,9.8,5.0,7.5,6.1,7.2,7.5,5.3,7.6,7.5,5.4,5.9","HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,CRITICAL,MODERATE,MODERATE,MODERATE,MODERATE,LOW,MODERATE,LOW,CRITICAL,MODERATE,HIGH,MODERATE,MODERATE,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,MODERATE,MODERATE,MODERATE,LOW,HIGH,MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE,MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,HIGH,HIGH,LOW,MODERATE,MODERATE,LOW,HIGH,LOW,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE,HIGH",5
esp-rs/book,240..450,263,2025-09-24T14:31:10Z,package.json,0,0,,,,,0
KudoAI/duckduckgpt,240..450,263,2025-09-24T00:23:49Z,package.json,10,0,,,,,0
GreatStackDev/gocart,240..450,263,2025-09-25T00:48:07Z,package.json,11,3,"GHSA-g5qg-72qw-gw5v,GHSA-xv57-4mr9-wg8v,GHSA-4342-x723-ch2f","CVE-2025-55173,CVE-2025-57752,CVE-2025-57822",,"MODERATE,MODERATE,MODERATE",0
evoluteur/structured-filter,240..450,263,2025-09-14T04:45:33Z,package.json,6,2,"GHSA-rm36-94g8-835r,GHSA-j383-35pm-c5h4","CVE-2022-1537,CVE-2022-0436",7.8,"MODERATE,HIGH",1
cytoscape/cytoscape.js-dagre,240..450,263,2025-09-11T15:17:44Z,package.json,19,3,"GHSA-9jgg-88mc-972h,GHSA-4v9v-hfq4-rm2v,GHSA-8mmm-9v2q-x3f9","CVE-2025-30360,CVE-2025-30359,CVE-2022-37611",9.8,"CRITICAL,MODERATE,MODERATE",0
garywill/BigSearch,240..450,263,2025-09-21T02:40:14Z,package.json,0,0,,,,,0
apideck-libraries/postman-to-k6,240..450,263,2025-09-24T03:20:39Z,package.json,36,1,GHSA-968p-4wvh-cqc8,CVE-2025-27789,,MODERATE,0
SimonDanisch/Bonito.jl,240..450,262,2025-09-24T13:39:30Z,package.json,0,0,,,,,0
emanuelef/daily-stars-explorer,240..450,263,2025-09-24T20:27:25Z,package.json,30,0,,,,,0
watson-developer-cloud/speech-javascript-sdk,240..450,263,2025-08-19T11:50:09Z,package.json,49,6,"GHSA-7x7c-qm48-pq9c,GHSA-4vvj-4cpr-p986,GHSA-rc3x-jf5g-xvc5,GHSA-cm22-4g7w-348p,GHSA-hc6q-2mpp-qw7j","CVE-2021-23495,CVE-2022-0437,CVE-2024-43297,CVE-2023-28154,CVE-2024-43800,CVE-2024-43788","5.0,6.4,5.4,4.3","LOW,CRITICAL,MODERATE,MODERATE,MODERATE",0
Fannon/search-bookmarks-history-and-tabs,240..450,262,2025-09-17T19:20:28Z,package.json,11,0,,,,,0
prettier/plugin-xml,240..450,262,2025-09-23T00:01:49Z,package.json,10,0,,,,,0
serverless-operations/serverless-apigateway-service-proxy,240..450,262,2025-09-19T12:47:20Z,package.json,27,4,"GHSA-w7rc-rwvf-8q5r,GHSA-rrc9-gqf8-8rwg,GHSA-r683-j2x4-v87g","CVE-2017-16013,CVE-2020-15168,CVE-2020-28472,CVE-2022-0235","7.5,8.8","HIGH,LOW,HIGH",2
maplestory-music/maplebgm-db,240..450,261,2025-09-16T18:35:53Z,package.json,8,1,GHSA-v88g-cgmw-v5xw,CVE-2020-15366,,MODERATE,0
mooyoul/melon-ticket-actions,240..450,262,2025-09-23T03:57:37Z,package.json,16,7,"GHSA-7r3h-m5j6-3q42,GHSA-wf5p-g6vw-rhxx,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-mfwh-5m23-j46w,GHSA-x2pg-mjhr-2m5x","CVE-2025-58754,CVE-2020-15228,CVE-2022-31051,CVE-2023-45857,CVE-2025-27152,CVE-2022-35954,CVE-2020-26226","8.1,8.1,8.1,8.1,7.5","LOW,MODERATE,MODERATE,HIGH,HIGH,MODERATE",1
jupyterhub/configurable-http-proxy,240..450,261,2025-09-22T18:26:24Z,package.json,8,1,GHSA-3h5v-q93c-6h6q,CVE-2024-37890,,HIGH,0
Azim-Ahmed/Automation-workflow,240..450,261,2025-09-24T08:15:17Z,package.json,20,2,"GHSA-v78c-4p63-2j6c,GHSA-56x4-j7p9-fcf9",,,"LOW,MODERATE",0
mainmatter/ember-test-selectors,240..450,263,2025-09-22T04:50:07Z,package.json,86,9,"GHSA-356w-63v5-8wf4,GHSA-vg6x-rcgg-rjx6,GHSA-g4jq-h2w9-997c,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-52f5-9888-hmc6,GHSA-859w-5945-r5v3,GHSA-jqfw-vq24-v9c3,GHSA-4r4m-qw57-chr8","CVE-2025-30208,CVE-2025-31486,CVE-2025-24010,CVE-2025-32395,CVE-2025-58751,CVE-2025-54798,CVE-2025-46565,CVE-2025-31125,CVE-2025-58752",5.3,"LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",34
ember-cli/eslint-plugin-ember,240..450,262,2025-09-14T16:00:14Z,package.json,44,8,"GHSA-356w-63v5-8wf4,GHSA-9crc-q9x8-hgqq,GHSA-g4jq-h2w9-997c,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-859w-5945-r5v3,GHSA-jqfw-vq24-v9c3,GHSA-4r4m-qw57-chr8","CVE-2025-30208,CVE-2025-24964,CVE-2025-31486,CVE-2025-46565,CVE-2025-31125,CVE-2025-58752,CVE-2025-32395,CVE-2025-58751",5.3,"CRITICAL,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",42
Webstrates/Webstrates,240..450,261,2025-09-23T08:16:16Z,package.json,47,1,GHSA-vrw9-g62v-7fmf,CVE-2025-57350,,MODERATE,0
LAOGOU-666/Comfyui_LG_Tools,240..450,260,2025-09-21T04:09:16Z,package.json,0,0,,,,,0
ffd8/P5LIVE,240..450,260,2025-09-20T14:31:24Z,package.json,8,4,"GHSA-25hc-qcg6-38wj,GHSA-qw6h-vgh9-j6wx,GHSA-fxwf-4rqh-v8g3,GHSA-rv95-896h-c2vc","CVE-2024-43796,CVE-2020-28481,CVE-2024-38355,CVE-2024-29041",5.0,"MODERATE,LOW,MODERATE,MODERATE",2
scala-js/scala-js-website,240..450,260,2025-09-17T19:54:17Z,package.json,0,0,,,,,0
Tampermonkey/tamperdav,240..450,260,2025-09-23T19:51:08Z,package.json,5,0,,,,,0
ispras/web-scraper-chrome-extension,240..450,260,2025-09-11T23:30:09Z,package.json,54,4,"GHSA-q58r-hwc8-rm9j,GHSA-4hjh-wcwx-xvwj,GHSA-968p-4wvh-cqc8,GHSA-ghr5-ch3p-vcr6","CVE-2025-58754,CVE-2024-33883,CVE-2025-27789,CVE-2025-1647",7.5,"MODERATE,MODERATE,HIGH,MODERATE",2
mike-works/web-security-fundamentals,240..450,260,2025-05-18T17:42:26Z,package.json,34,9,"GHSA-vqfx-gj96-3w95,GHSA-5wg4-74h6-q47v,GHSA-phwq-j96m-2c2q,GHSA-ghr5-ch3p-vcr6,GHSA-wrh9-cjv3-2hpw,GHSA-8c25-f3mj-v6h8,GHSA-f598-mfpv-gmfx,GHSA-r2j6-p67h-q639","CVE-2022-29078,CVE-2024-33883,CVE-2020-7689,CVE-2023-22580,CVE-2020-26226,CVE-2022-21227,CVE-2023-25813,CVE-2023-22578,CVE-2023-22579","8.1,10.0,7.5","MODERATE,CRITICAL,MODERATE,HIGH,CRITICAL,MODERATE,CRITICAL,CRITICAL",9
g0dkar/qrcode-kotlin,240..450,259,2025-09-17T06:22:53Z,package.json,0,0,,,,,0
venera-app/venera-configs,240..450,259,2025-09-24T10:43:05Z,package.json,0,0,,,,,0
emberjs/ember-qunit,240..450,259,2025-09-12T17:18:24Z,package.json,54,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
syahiidkamil/Software-Engineer-AI-Agent-Atlas,240..450,259,2025-09-24T16:48:46Z,package.json,0,0,,,,,0
DuendeSoftware/samples,240..450,261,2025-09-19T12:13:22Z,package.json,140,18,"GHSA-64vr-g452-qvp3,GHSA-c24v-8rfc-w8vw,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-jqfw-vq24-v9c3,GHSA-8jhw-289h-jh2g,GHSA-356w-63v5-8wf4,GHSA-rv95-896h-c2vc,GHSA-68x2-mx4q-78m7,GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-v88g-cgmw-v5xw,GHSA-qw6h-vgh9-j6wx,GHSA-g4jq-h2w9-997c,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-c7qv-q95q-8v27","CVE-2024-23331,CVE-2024-45811,CVE-2025-24010,CVE-2024-29041,CVE-2024-31207,CVE-2025-59052,CVE-2024-43796,CVE-2024-45812,CVE-2021-23397,CVE-2024-21536,CVE-2025-58752,CVE-2025-30208,CVE-2025-31486,CVE-2020-15366,CVE-2025-32395,CVE-2025-58751,CVE-2025-46565,CVE-2025-31125","7.5,5.0,5.6,5.3,5.3","HIGH,HIGH,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH",24
webpack-contrib/eslint-webpack-plugin,240..450,259,2025-09-19T14:09:33Z,package.json,42,0,,,,,0
Jamie-Yang/vue3-boilerplate,240..450,259,2025-09-16T06:04:59Z,package.json,53,0,,,,,0
LuckyPuppy514/external-player,240..450,258,2025-09-25T03:45:51Z,package.json,0,0,,,,,0
appium/appium-android-driver,240..450,259,2025-09-23T15:53:26Z,package.json,43,12,"GHSA-fvqr-27wr-82fm,GHSA-4xc9-xhrj-v574,GHSA-wc69-rhjr-hc9g,GHSA-x5rq-j2xg-h7qm,GHSA-c2qf-rxjj-qqgw,GHSA-3h5v-q93c-6h6q,GHSA-29mw-wpgm-hmr9,GHSA-8hfj-j24r-96c4,GHSA-p6mc-m468-83gw,GHSA-35jh-r3h4-6jhm,GHSA-jf85-cpcp-j695","CVE-2018-16487,CVE-2019-10744,CVE-2024-37890,CVE-2018-3721,CVE-2021-23337,CVE-2022-24785,CVE-2020-8203,CVE-2019-1010266,CVE-2022-31129,CVE-2022-25883,CVE-2020-26226,CVE-2020-28500","7.2,7.5,8.1,8.1,5.3","MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,HIGH",1
pabpereza/pabpereza,240..450,258,2025-09-24T08:07:07Z,package.json,16,0,,,,,0
MrAntares/roBrowserLegacy,240..450,258,2025-09-23T08:23:21Z,package.json,5,1,GHSA-x3m3-4wpv-5vgc,CVE-2024-38999,,HIGH,0
aspnet/jquery-validation-unobtrusive,240..450,258,2025-09-19T18:27:31Z,package.json,9,0,,,,,0
icerockdev/libs.kmp.icerock.dev,240..450,258,2025-09-25T01:00:02Z,package.json,9,4,"GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-776f-qx25-q3cc,GHSA-wf5p-g6vw-rhxx","CVE-2025-58754,CVE-2025-27152,CVE-2023-0842,CVE-2023-45857","7.5,5.3","MODERATE,HIGH,HIGH,MODERATE",0
PrismarineJS/mineflayer-pathfinder,240..450,258,2025-09-24T05:56:37Z,package.json,13,0,,,,,0
erkyrath/lectrote,240..450,258,2025-09-06T00:12:00Z,package.json,37,2,"GHSA-vmqv-hx8q-j7mg,GHSA-gcx4-mw62-g8wm","CVE-2025-55305,CVE-2024-47068",6.1,"MODERATE,HIGH",0
AnYi-0/Translator,240..450,257,2025-09-23T18:26:17Z,package.json,0,0,,,,,0
valpackett/soundfixer,240..450,257,2025-09-23T04:22:44Z,package.json,0,0,,,,,0
muze-nl/jaqt,240..450,257,2025-09-24T11:12:59Z,package.json,4,0,,,,,0
ruby-grape/grape-swagger-rails,240..450,257,2025-09-16T23:11:52Z,package.json,0,0,,,,,0
hyperledger/fabric-chaincode-node,240..450,257,2025-09-04T21:03:02Z,package.json,64,5,"GHSA-78xj-cgh5-2h22,GHSA-v88g-cgmw-v5xw,GHSA-2p57-rm9w-gvfp,GHSA-gmwp-3pwc-3j3g","CVE-2024-29415,CVE-2024-7246,CVE-2020-15366,CVE-2023-42282,CVE-2022-37614","5.6,9.8,5.3,9.8","MODERATE,CRITICAL,LOW,HIGH",0
seleb/bitsy-hacks,240..450,256,2025-09-24T22:31:52Z,package.json,24,2,"GHSA-968p-4wvh-cqc8,GHSA-gcx4-mw62-g8wm","CVE-2025-27789,CVE-2024-47068",6.1,"MODERATE,HIGH",0
EMH333/esbuild-svelte,240..450,256,2025-09-20T15:33:41Z,package.json,18,0,,,,,0
arduino/lab-micropython-editor,240..450,255,2025-09-19T17:18:11Z,package.json,18,9,"GHSA-7m48-wc93-9g85,GHSA-p7v2-p9m8-qqg7,GHSA-gcx4-mw62-g8wm,GHSA-995f-9x5r-2rcj,GHSA-p2jh-44qj-pf2v,GHSA-6r2x-8pq8-9489,GHSA-qqvq-6xgj-jw8g,GHSA-7x97-j373-85x5,GHSA-vmqv-hx8q-j7mg","CVE-2023-44402,CVE-2024-47068,CVE-2023-29198,CVE-2022-4135,CVE-2024-46993,CVE-2023-39956,CVE-2025-55305,CVE-2023-5217,CVE-2022-36077","6.1,6.1","HIGH,MODERATE,CRITICAL,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE",1
hexianWeb/CubeCity,240..450,256,2025-09-24T09:44:27Z,package.json,38,11,"GHSA-356w-63v5-8wf4,GHSA-64vr-g452-qvp3,GHSA-x8qp-wqqm-57ph,GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-g4jq-h2w9-997c,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-859w-5945-r5v3,GHSA-jqfw-vq24-v9c3,GHSA-4r4m-qw57-chr8","CVE-2024-45811,CVE-2025-30208,CVE-2025-53892,CVE-2025-24010,CVE-2025-31486,CVE-2024-45812,CVE-2025-32395,CVE-2025-58751,CVE-2025-46565,CVE-2025-31125,CVE-2025-58752",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",8
benjaminion/upgrading-ethereum-book,240..450,255,2025-09-18T21:43:18Z,package.json,15,1,GHSA-4hjh-wcwx-xvwj,CVE-2025-58754,7.5,HIGH,0
